question_id,category,difficulty,sensitive_info_level,iteration,method,pred_sql,gold_sql,ex,pred_rows,gold_rows,latency_ms,api_error,exec_error
UW054,계약관리,challenging,low,2,semantic_layer,"SELECT 
    COUNT(CASE WHEN sc.channel_type = 'commission_split' THEN c.contract_id END) AS split_commission_count,
    COUNT(CASE WHEN sc.channel_type = 'commission_standard' THEN c.contract_id END) AS standard_commission_count,
    SUM(CASE WHEN c.payment_count >= 13 THEN 1 ELSE 0 END) AS retention_rate
FROM 
    contracts c
JOIN 
    sales_channels sc ON c.contract_id = sc.channel_id
WHERE 
    c.product_category = 'protection';","SELECT cp.commission_type, COUNT(c.contract_id) AS total_contracts, SUM(CASE WHEN c.payment_count >= 13 THEN 1 ELSE 0 END) AS retained_13th, ROUND(100.0 * SUM(CASE WHEN c.payment_count >= 13 THEN 1 ELSE 0 END) / COUNT(c.contract_id), 2) AS retention_rate_13th FROM contracts c JOIN agents a ON a.agent_id = c.agent_id JOIN commission_plans cp ON cp.commission_plan_id = a.commission_plan_id JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'protection' AND c.contract_date BETWEEN DATE('now', '-2 years') AND DATE('now', '-13 months') GROUP BY cp.commission_type",0,0,0,1949.74,,pred_sql 오류: no such column: c.product_category
UW054,계약관리,challenging,low,3,semantic_layer,"SELECT 
    COUNT(CASE WHEN sales_channels.payment_method = '분할지급' THEN contracts.contract_id END) AS installment_commission_count,
    COUNT(CASE WHEN sales_channels.payment_method = '일시지급' THEN contracts.contract_id END) AS lump_sum_commission_count,
    COUNT(CASE WHEN sales_channels.payment_method = '분할지급' AND contracts.payment_count = 13 THEN contracts.contract_id END) AS installment_13th_retention,
    COUNT(CASE WHEN sales_channels.payment_method = '일시지급' AND contracts.payment_count = 13 THEN contracts.contract_id END) AS lump_sum_13th_retention
FROM 
    contracts
JOIN 
    sales_channels ON contracts.contract_id = sales_channels.channel_id
WHERE 
    contracts.product_category = 'protection';","SELECT cp.commission_type, COUNT(c.contract_id) AS total_contracts, SUM(CASE WHEN c.payment_count >= 13 THEN 1 ELSE 0 END) AS retained_13th, ROUND(100.0 * SUM(CASE WHEN c.payment_count >= 13 THEN 1 ELSE 0 END) / COUNT(c.contract_id), 2) AS retention_rate_13th FROM contracts c JOIN agents a ON a.agent_id = c.agent_id JOIN commission_plans cp ON cp.commission_plan_id = a.commission_plan_id JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_category = 'protection' AND c.contract_date BETWEEN DATE('now', '-2 years') AND DATE('now', '-13 months') GROUP BY cp.commission_type",0,0,0,3329.3,,pred_sql 오류: no such column: sales_channels.payment_method
UW055,계약심사,moderate,medium,1,semantic_layer,"SELECT contracts.contract_id, products.product_name, sales_channels.channel_type
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN sales_channels ON contracts.sales_channel_id = sales_channels.channel_id
WHERE products.min_guaranteed_rate IS NULL AND products.product_category = 'variable';","SELECT c.contract_id, c.insured_id, c.contract_date, pr.product_name, a.agent_id, a.agent_name FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN agents a ON a.agent_id = c.agent_id WHERE pr.product_category = 'variable' AND (c.min_death_benefit IS NULL OR c.min_death_benefit = 0) AND c.contract_status = 'active'",0,0,17,1476.33,,pred_sql 오류: no such column: contracts.sales_channel_id
UW055,계약심사,moderate,medium,2,semantic_layer,"SELECT contracts.contract_id, products.product_name, products.survival_benefit_total, sales_channels.channel_type
FROM contracts
JOIN products ON contracts.product_category = products.product_category
JOIN sales_channels ON contracts.contract_id = sales_channels.channel_id
WHERE products.insurance_type = 'variable' AND products.survival_benefit_total IS NULL;","SELECT c.contract_id, c.insured_id, c.contract_date, pr.product_name, a.agent_id, a.agent_name FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN agents a ON a.agent_id = c.agent_id WHERE pr.product_category = 'variable' AND (c.min_death_benefit IS NULL OR c.min_death_benefit = 0) AND c.contract_status = 'active'",0,0,17,1579.03,,pred_sql 오류: no such column: contracts.product_category
UW055,계약심사,moderate,medium,3,semantic_layer,"SELECT contracts.contract_id, products.product_name, sales_channels.channel_type
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN sales_channels ON contracts.sales_channel_id = sales_channels.channel_id
WHERE products.min_guaranteed_rate IS NULL AND products.product_category = 'variable';","SELECT c.contract_id, c.insured_id, c.contract_date, pr.product_name, a.agent_id, a.agent_name FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN agents a ON a.agent_id = c.agent_id WHERE pr.product_category = 'variable' AND (c.min_death_benefit IS NULL OR c.min_death_benefit = 0) AND c.contract_status = 'active'",0,0,17,1196.0,,pred_sql 오류: no such column: contracts.sales_channel_id
UW056,계약심사,moderate,low,1,semantic_layer,"SELECT COUNT(contracts.contract_id) AS 계약수, SUM(contracts.policyholder_reserve) AS 총계약자적립액
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE products.min_guaranteed_rate IS NULL AND products.auto_renewal_flag = 1;","SELECT COUNT(c.contract_id) AS contract_count, SUM(c.policyholder_reserve) AS total_reserve FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'interest_linked' AND (pr.min_guaranteed_rate IS NULL OR pr.min_guaranteed_rate = 0) AND c.contract_status = 'active'",0,1,1,1370.22,,
UW056,계약심사,moderate,low,2,semantic_layer,"SELECT COUNT(contracts.contract_id) AS 계약수, SUM(contracts.policyholder_reserve) AS 총계약자적립액
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE products.min_guaranteed_rate IS NULL AND products.auto_renewal_flag = 1;","SELECT COUNT(c.contract_id) AS contract_count, SUM(c.policyholder_reserve) AS total_reserve FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'interest_linked' AND (pr.min_guaranteed_rate IS NULL OR pr.min_guaranteed_rate = 0) AND c.contract_status = 'active'",0,1,1,1587.8,,
UW056,계약심사,moderate,low,3,semantic_layer,"SELECT COUNT(contracts.contract_id) AS 계약수, SUM(contracts.policyholder_reserve) AS 총계약자적립액
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE products.min_guaranteed_rate IS NULL AND products.auto_renewal_flag = 1;","SELECT COUNT(c.contract_id) AS contract_count, SUM(c.policyholder_reserve) AS total_reserve FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'interest_linked' AND (pr.min_guaranteed_rate IS NULL OR pr.min_guaranteed_rate = 0) AND c.contract_status = 'active'",0,1,1,1262.18,,
UW057,계약심사,moderate,low,1,semantic_layer,"SELECT contracts.contract_date, products.product_name
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE products.medical_insurance_subtype != '20%'
AND products.insurance_type = '실손보험';","SELECT c.contract_id, c.insured_id, c.contract_date, pr.product_name, pr.inpatient_deductible_rate FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'actual_loss_medical' AND pr.medical_insurance_subtype = 'basic' AND ABS(pr.inpatient_deductible_rate - 0.20) > 0.001 AND c.contract_status = 'active'",1,0,0,1306.42,,
UW057,계약심사,moderate,low,2,semantic_layer,"SELECT contracts.contract_date, products.product_name
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE products.medical_insurance_subtype != '20%'
AND products.insurance_type = '실손보험';","SELECT c.contract_id, c.insured_id, c.contract_date, pr.product_name, pr.inpatient_deductible_rate FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'actual_loss_medical' AND pr.medical_insurance_subtype = 'basic' AND ABS(pr.inpatient_deductible_rate - 0.20) > 0.001 AND c.contract_status = 'active'",1,0,0,1879.87,,
UW057,계약심사,moderate,low,3,semantic_layer,"SELECT contracts.contract_date, products.product_name
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE products.medical_insurance_subtype != '20%'
AND products.insurance_type = '실손보험';","SELECT c.contract_id, c.insured_id, c.contract_date, pr.product_name, pr.inpatient_deductible_rate FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'actual_loss_medical' AND pr.medical_insurance_subtype = 'basic' AND ABS(pr.inpatient_deductible_rate - 0.20) > 0.001 AND c.contract_status = 'active'",1,0,0,1367.26,,
UW058,보험료산출,challenging,medium,1,semantic_layer,"SELECT contracts.contract_id, 
       (contracts.corrected_premium - contracts.original_premium) / contracts.original_premium * 100 AS premium_change_rate
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN claims ON contracts.contract_id = claims.contract_id
WHERE products.insurance_type = '실손보험' 
  AND claims.business_days_to_payment <= 365 
  AND contracts.corrected_premium > contracts.original_premium
  AND (contracts.corrected_premium - contracts.original_premium) / contracts.original_premium * 100 > 25;","SELECT c.contract_id, c.insured_id, rh.renewal_date, rh.premium_before_renewal, rh.premium_after_renewal, ROUND(100.0 * ABS(rh.premium_after_renewal - rh.premium_before_renewal) / rh.premium_before_renewal, 2) AS change_rate_pct FROM contracts c JOIN contract_revivals rh ON rh.contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'actual_loss_medical' AND rh.relative_rate_applied = 1 AND ABS(rh.premium_after_renewal - rh.premium_before_renewal) / rh.premium_before_renewal > 0.25 ORDER BY change_rate_pct DESC",0,0,2,1875.21,,
UW058,보험료산출,challenging,medium,2,semantic_layer,"SELECT contracts.contract_id, 
       (contracts.corrected_premium - contracts.original_premium) / contracts.original_premium * 100 AS premium_change_rate
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN claims ON contracts.contract_id = claims.contract_id
WHERE products.medical_insurance_subtype = '실손보험' 
  AND claims.business_days_to_payment <= 365 
  AND contracts.premium_surcharge_rate > 0 
  AND (contracts.corrected_premium - contracts.original_premium) / contracts.original_premium * 100 > 25;","SELECT c.contract_id, c.insured_id, rh.renewal_date, rh.premium_before_renewal, rh.premium_after_renewal, ROUND(100.0 * ABS(rh.premium_after_renewal - rh.premium_before_renewal) / rh.premium_before_renewal, 2) AS change_rate_pct FROM contracts c JOIN contract_revivals rh ON rh.contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'actual_loss_medical' AND rh.relative_rate_applied = 1 AND ABS(rh.premium_after_renewal - rh.premium_before_renewal) / rh.premium_before_renewal > 0.25 ORDER BY change_rate_pct DESC",0,0,2,1895.66,,pred_sql 오류: no such column: contracts.premium_surcharge_rate
UW058,보험료산출,challenging,medium,3,semantic_layer,"SELECT contracts.contract_id, 
       (contracts.corrected_premium - contracts.original_premium) / contracts.original_premium * 100 AS premium_change_rate
FROM contracts
JOIN products ON contracts.product_id = products.product_id
JOIN claims ON contracts.contract_id = claims.contract_id
WHERE products.insurance_type = '실손보험' 
  AND claims.business_days_to_payment <= 365 
  AND contracts.premium_change_rate > 25;","SELECT c.contract_id, c.insured_id, rh.renewal_date, rh.premium_before_renewal, rh.premium_after_renewal, ROUND(100.0 * ABS(rh.premium_after_renewal - rh.premium_before_renewal) / rh.premium_before_renewal, 2) AS change_rate_pct FROM contracts c JOIN contract_revivals rh ON rh.contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'actual_loss_medical' AND rh.relative_rate_applied = 1 AND ABS(rh.premium_after_renewal - rh.premium_before_renewal) / rh.premium_before_renewal > 0.25 ORDER BY change_rate_pct DESC",0,0,2,1362.35,,pred_sql 오류: no such column: contracts.premium_change_rate
UW059,계약관리,moderate,low,1,semantic_layer,"SELECT products.product_name, COUNT(contracts.contract_id) AS contract_count
FROM products
JOIN contracts ON products.product_name = contracts.product_name
WHERE products.insurance_period_years > 5
AND products.medical_insurance_subtype = 'basic'
GROUP BY products.product_name;","SELECT pr.product_id, pr.product_name, pr.last_coverage_change_date, CAST(JULIANDAY('now') - JULIANDAY(pr.last_coverage_change_date) AS INTEGER) / 365 AS years_since_change, COUNT(c.contract_id) AS active_contract_count FROM products pr LEFT JOIN contracts c ON c.product_id = pr.product_id AND c.contract_status = 'active' WHERE pr.product_type = 'actual_loss_medical' AND pr.contract_type = 'main' AND CAST(JULIANDAY('now') - JULIANDAY(pr.last_coverage_change_date) AS INTEGER) > 1825 GROUP BY pr.product_id, pr.product_name, pr.last_coverage_change_date ORDER BY years_since_change DESC",0,0,0,1245.02,,pred_sql 오류: no such column: contracts.product_name
UW059,계약관리,moderate,low,2,semantic_layer,"SELECT products.product_name, COUNT(contracts.contract_id) AS contract_count
FROM products
JOIN contracts ON products.product_name = contracts.product_name
WHERE products.insurance_period_years > 5
AND products.medical_insurance_subtype = 'basic'
GROUP BY products.product_name;","SELECT pr.product_id, pr.product_name, pr.last_coverage_change_date, CAST(JULIANDAY('now') - JULIANDAY(pr.last_coverage_change_date) AS INTEGER) / 365 AS years_since_change, COUNT(c.contract_id) AS active_contract_count FROM products pr LEFT JOIN contracts c ON c.product_id = pr.product_id AND c.contract_status = 'active' WHERE pr.product_type = 'actual_loss_medical' AND pr.contract_type = 'main' AND CAST(JULIANDAY('now') - JULIANDAY(pr.last_coverage_change_date) AS INTEGER) > 1825 GROUP BY pr.product_id, pr.product_name, pr.last_coverage_change_date ORDER BY years_since_change DESC",0,0,0,2180.9,,pred_sql 오류: no such column: contracts.product_name
UW059,계약관리,moderate,low,3,semantic_layer,"SELECT products.product_name, COUNT(contracts.contract_id) AS contract_count
FROM products
JOIN contracts ON products.product_name = contracts.product_name
WHERE products.insurance_period > 5
AND products.medical_insurance_subtype = 'basic'
GROUP BY products.product_name;","SELECT pr.product_id, pr.product_name, pr.last_coverage_change_date, CAST(JULIANDAY('now') - JULIANDAY(pr.last_coverage_change_date) AS INTEGER) / 365 AS years_since_change, COUNT(c.contract_id) AS active_contract_count FROM products pr LEFT JOIN contracts c ON c.product_id = pr.product_id AND c.contract_status = 'active' WHERE pr.product_type = 'actual_loss_medical' AND pr.contract_type = 'main' AND CAST(JULIANDAY('now') - JULIANDAY(pr.last_coverage_change_date) AS INTEGER) > 1825 GROUP BY pr.product_id, pr.product_name, pr.last_coverage_change_date ORDER BY years_since_change DESC",0,0,0,1099.26,,pred_sql 오류: no such column: contracts.product_name
UW060,계약관리,moderate,medium,1,semantic_layer,"SELECT COUNT(contracts.contract_id) AS contract_count, 
       SUM(contracts.surrender_value - contracts.policyholder_reserve) AS shortfall_amount
FROM contracts
WHERE contracts.policyholder_reserve < contracts.surrender_value;","SELECT COUNT(c.contract_id) AS shortfall_count, SUM(c.surrender_value - c.remaining_coverage_reserve) AS total_shortfall FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE c.contract_status = 'active' AND c.remaining_coverage_reserve < c.surrender_value AND pr.product_category IN ('protection', 'savings', 'annuity')",0,1,1,1332.36,,
UW060,계약관리,moderate,medium,2,semantic_layer,"SELECT COUNT(contracts.contract_id) AS contract_count, 
       SUM(contracts.surrender_value - contracts.policyholder_reserve) AS shortfall_amount
FROM contracts
WHERE contracts.contract_status = 'terminated' 
  AND contracts.policyholder_reserve < contracts.surrender_value;","SELECT COUNT(c.contract_id) AS shortfall_count, SUM(c.surrender_value - c.remaining_coverage_reserve) AS total_shortfall FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE c.contract_status = 'active' AND c.remaining_coverage_reserve < c.surrender_value AND pr.product_category IN ('protection', 'savings', 'annuity')",0,1,1,1521.64,,
UW060,계약관리,moderate,medium,3,semantic_layer,"SELECT COUNT(contracts.contract_id) AS 계약수, 
       SUM(contracts.surrender_value - contracts.policyholder_reserve) AS 미달금액
FROM contracts
WHERE contracts.contract_status = 'active' 
  AND contracts.policyholder_reserve < contracts.surrender_value;","SELECT COUNT(c.contract_id) AS shortfall_count, SUM(c.surrender_value - c.remaining_coverage_reserve) AS total_shortfall FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE c.contract_status = 'active' AND c.remaining_coverage_reserve < c.surrender_value AND pr.product_category IN ('protection', 'savings', 'annuity')",0,1,1,1734.82,,
UW061,재무리스크,challenging,medium,1,semantic_layer,"SELECT SUM(products.expected_total_premium) * 0.8 AS total_reserve
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE contracts.contract_status = 'active'
AND (SELECT solvency_ratio FROM insurance_companies WHERE company_id = contracts.company_id) < 150;","SELECT ic.company_id, ic.company_name, ic.solvency_ratio_last_quarter, SUM(CASE WHEN c.remaining_coverage_reserve < c.surrender_value THEN (c.surrender_value - c.remaining_coverage_reserve) * 0.80 ELSE 0 END) AS estimated_reserve FROM insurance_companies ic JOIN contracts c ON c.company_id = ic.company_id WHERE ic.solvency_ratio_last_quarter < 150 AND c.contract_status = 'active' GROUP BY ic.company_id, ic.company_name, ic.solvency_ratio_last_quarter",0,1,2,1680.59,,
UW061,재무리스크,challenging,medium,2,semantic_layer,"SELECT SUM(products.expected_total_premium) * 0.8 AS total_reserve
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE contracts.contract_status = 'active'
AND (SELECT solvency_ratio FROM insurance_companies WHERE company_id = contracts.company_id) < 150;","SELECT ic.company_id, ic.company_name, ic.solvency_ratio_last_quarter, SUM(CASE WHEN c.remaining_coverage_reserve < c.surrender_value THEN (c.surrender_value - c.remaining_coverage_reserve) * 0.80 ELSE 0 END) AS estimated_reserve FROM insurance_companies ic JOIN contracts c ON c.company_id = ic.company_id WHERE ic.solvency_ratio_last_quarter < 150 AND c.contract_status = 'active' GROUP BY ic.company_id, ic.company_name, ic.solvency_ratio_last_quarter",0,1,2,1428.54,,
UW061,재무리스크,challenging,medium,3,semantic_layer,"SELECT SUM(products.expected_total_premium) * 0.8 AS total_reserve
FROM contracts
JOIN products ON contracts.product_id = products.product_id
WHERE contracts.contract_status = 'active'
AND (SELECT solvency_ratio FROM insurance_companies WHERE company_id = contracts.company_id) < 150;","SELECT ic.company_id, ic.company_name, ic.solvency_ratio_last_quarter, SUM(CASE WHEN c.remaining_coverage_reserve < c.surrender_value THEN (c.surrender_value - c.remaining_coverage_reserve) * 0.80 ELSE 0 END) AS estimated_reserve FROM insurance_companies ic JOIN contracts c ON c.company_id = ic.company_id WHERE ic.solvency_ratio_last_quarter < 150 AND c.contract_status = 'active' GROUP BY ic.company_id, ic.company_name, ic.solvency_ratio_last_quarter",0,1,2,1620.37,,
UW062,재무리스크,moderate,medium,1,semantic_layer,"SELECT COUNT(contracts.contract_id) AS contract_count, SUM(contracts.total_paid_premium) AS total_premium_income
FROM contracts
WHERE contracts.disability_payment_rate >= 50 AND contracts.disability_payment_rate < 100;","SELECT ic.company_id, ic.company_name, ic.solvency_ratio, COUNT(c.contract_id) AS contract_count, SUM(c.annual_premium) AS total_annual_premium FROM insurance_companies ic JOIN contracts c ON c.company_id = ic.company_id WHERE ic.solvency_ratio >= 50 AND ic.solvency_ratio < 100 AND c.contract_status = 'active' GROUP BY ic.company_id, ic.company_name, ic.solvency_ratio",0,0,1,1293.03,,pred_sql 오류: no such column: contracts.disability_payment_rate
UW062,재무리스크,moderate,medium,2,semantic_layer,"SELECT COUNT(contracts.contract_id) AS contract_count, SUM(contracts.total_paid_premium) AS total_premium_income
FROM contracts
WHERE contracts.disability_payment_rate >= 50 AND contracts.disability_payment_rate < 100;","SELECT ic.company_id, ic.company_name, ic.solvency_ratio, COUNT(c.contract_id) AS contract_count, SUM(c.annual_premium) AS total_annual_premium FROM insurance_companies ic JOIN contracts c ON c.company_id = ic.company_id WHERE ic.solvency_ratio >= 50 AND ic.solvency_ratio < 100 AND c.contract_status = 'active' GROUP BY ic.company_id, ic.company_name, ic.solvency_ratio",0,0,1,1185.54,,pred_sql 오류: no such column: contracts.disability_payment_rate
UW062,재무리스크,moderate,medium,3,semantic_layer,"SELECT COUNT(contracts.contract_id) AS contract_count, SUM(contracts.total_paid_premium) AS total_premium_income
FROM contracts
WHERE contracts.disability_payment_rate >= 50 AND contracts.disability_payment_rate < 100;","SELECT ic.company_id, ic.company_name, ic.solvency_ratio, COUNT(c.contract_id) AS contract_count, SUM(c.annual_premium) AS total_annual_premium FROM insurance_companies ic JOIN contracts c ON c.company_id = ic.company_id WHERE ic.solvency_ratio >= 50 AND ic.solvency_ratio < 100 AND c.contract_status = 'active' GROUP BY ic.company_id, ic.company_name, ic.solvency_ratio",0,0,1,1142.66,,pred_sql 오류: no such column: contracts.disability_payment_rate
UW063,장해리스크,challenging,low,1,semantic_layer,"SELECT products.product_name, COUNT(contracts.contract_id) AS contract_count, AVG(contracts.sum_insured) AS average_sum_insured
FROM contracts
JOIN products ON contracts.product_category = products.product_category
WHERE products.insurance_type = '생명보험'
GROUP BY products.product_name
ORDER BY AVG(contracts.sum_insured) DESC
LIMIT 5;","SELECT pr.product_id, pr.product_name, rc.mortality_risk_amount, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.sum_insured), 0) AS avg_sum_insured FROM products pr JOIN risk_capitals rc ON rc.product_id = pr.product_id JOIN contracts c ON c.product_id = pr.product_id WHERE c.contract_status = 'active' GROUP BY pr.product_id, pr.product_name, rc.mortality_risk_amount ORDER BY rc.mortality_risk_amount DESC LIMIT 5",0,0,5,1300.37,,pred_sql 오류: no such column: contracts.product_category
UW063,장해리스크,challenging,low,2,semantic_layer,"SELECT products.product_name, COUNT(contracts.contract_id) AS contract_count, AVG(contracts.sum_insured) AS average_sum_insured
FROM contracts
JOIN products ON contracts.product_category = products.product_category
WHERE products.insurance_type = '생명보험'
GROUP BY products.product_name
ORDER BY AVG(contracts.sum_insured) DESC
LIMIT 5;","SELECT pr.product_id, pr.product_name, rc.mortality_risk_amount, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.sum_insured), 0) AS avg_sum_insured FROM products pr JOIN risk_capitals rc ON rc.product_id = pr.product_id JOIN contracts c ON c.product_id = pr.product_id WHERE c.contract_status = 'active' GROUP BY pr.product_id, pr.product_name, rc.mortality_risk_amount ORDER BY rc.mortality_risk_amount DESC LIMIT 5",0,0,5,1683.12,,pred_sql 오류: no such column: contracts.product_category
UW063,장해리스크,challenging,low,3,semantic_layer,"SELECT products.product_name, COUNT(contracts.contract_id) AS contract_count, AVG(contracts.sum_insured) AS average_sum_insured
FROM contracts
JOIN products ON contracts.product_category = products.product_category
WHERE products.insurance_type = '생명보험'
GROUP BY products.product_name
ORDER BY AVG(contracts.sum_insured) DESC
LIMIT 5;","SELECT pr.product_id, pr.product_name, rc.mortality_risk_amount, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.sum_insured), 0) AS avg_sum_insured FROM products pr JOIN risk_capitals rc ON rc.product_id = pr.product_id JOIN contracts c ON c.product_id = pr.product_id WHERE c.contract_status = 'active' GROUP BY pr.product_id, pr.product_name, rc.mortality_risk_amount ORDER BY rc.mortality_risk_amount DESC LIMIT 5",0,0,5,1532.83,,pred_sql 오류: no such column: contracts.product_category
UW064,장해리스크,challenging,medium,1,semantic_layer,"SELECT 
    products.product_name,
    COUNT(contracts.contract_id) AS termination_count,
    SUM(contracts.surrender_value) AS total_surrender_value
FROM 
    contracts
JOIN 
    products ON contracts.product_id = products.product_id
WHERE 
    contracts.termination_date >= DATE('now', '-3 months')
GROUP BY 
    products.product_name
HAVING 
    SUM(contracts.surrender_value) > (SELECT SUM(contracts.surrender_value) * 1.2 
                                       FROM contracts 
                                       WHERE contracts.termination_date < DATE('now', '-3 months') 
                                       GROUP BY products.product_id);","SELECT rc_curr.product_id, pr.product_name, rc_prev.lapse_risk_amount AS prev_lapse_risk, rc_curr.lapse_risk_amount AS curr_lapse_risk, ROUND(100.0 * (rc_curr.lapse_risk_amount - rc_prev.lapse_risk_amount) / rc_prev.lapse_risk_amount, 2) AS change_pct, COUNT(c.contract_id) AS lapse_count_3m, SUM(c.surrender_value) AS total_surrender FROM risk_capitals rc_curr JOIN risk_capitals rc_prev ON rc_prev.product_id = rc_curr.product_id AND rc_prev.quarter = rc_curr.quarter - 1 JOIN products pr ON pr.product_id = rc_curr.product_id LEFT JOIN contracts c ON c.product_id = rc_curr.product_id AND c.contract_status = 'terminated' AND c.termination_reason = 'lapse' AND c.termination_date >= DATE('now', '-3 months') WHERE rc_curr.quarter = (SELECT MAX(quarter) FROM risk_capitals) AND (rc_curr.lapse_risk_amount - rc_prev.lapse_risk_amount) / rc_prev.lapse_risk_amount >= 0.20 GROUP BY rc_curr.product_id, pr.product_name, rc_prev.lapse_risk_amount, rc_curr.lapse_risk_amount ORDER BY change_pct DESC",0,0,7,2163.45,,pred_sql 오류: no such column: products.product_id
UW064,장해리스크,challenging,medium,2,semantic_layer,"SELECT 
    products.product_name,
    COUNT(contracts.contract_id) AS termination_count,
    SUM(contracts.surrender_value) AS total_surrender_value
FROM 
    contracts
JOIN 
    products ON contracts.product_id = products.product_id
WHERE 
    contracts.termination_date >= DATE('now', '-3 months')
GROUP BY 
    products.product_name
HAVING 
    SUM(contracts.surrender_value) > (SELECT SUM(contracts.surrender_value) * 1.2 
                                       FROM contracts 
                                       WHERE contracts.termination_date < DATE('now', '-3 months') 
                                       GROUP BY products.product_id);","SELECT rc_curr.product_id, pr.product_name, rc_prev.lapse_risk_amount AS prev_lapse_risk, rc_curr.lapse_risk_amount AS curr_lapse_risk, ROUND(100.0 * (rc_curr.lapse_risk_amount - rc_prev.lapse_risk_amount) / rc_prev.lapse_risk_amount, 2) AS change_pct, COUNT(c.contract_id) AS lapse_count_3m, SUM(c.surrender_value) AS total_surrender FROM risk_capitals rc_curr JOIN risk_capitals rc_prev ON rc_prev.product_id = rc_curr.product_id AND rc_prev.quarter = rc_curr.quarter - 1 JOIN products pr ON pr.product_id = rc_curr.product_id LEFT JOIN contracts c ON c.product_id = rc_curr.product_id AND c.contract_status = 'terminated' AND c.termination_reason = 'lapse' AND c.termination_date >= DATE('now', '-3 months') WHERE rc_curr.quarter = (SELECT MAX(quarter) FROM risk_capitals) AND (rc_curr.lapse_risk_amount - rc_prev.lapse_risk_amount) / rc_prev.lapse_risk_amount >= 0.20 GROUP BY rc_curr.product_id, pr.product_name, rc_prev.lapse_risk_amount, rc_curr.lapse_risk_amount ORDER BY change_pct DESC",0,0,7,1821.0,,pred_sql 오류: no such column: products.product_id
UW064,장해리스크,challenging,medium,3,semantic_layer,"SELECT 
    products.product_name,
    COUNT(contracts.contract_id) AS termination_count,
    SUM(contracts.surrender_value) AS total_surrender_value
FROM 
    contracts
JOIN 
    products ON contracts.product_id = products.product_id
WHERE 
    contracts.termination_date >= DATE('now', '-3 months')
GROUP BY 
    products.product_name
HAVING 
    SUM(contracts.surrender_value) > (SELECT SUM(surrender_value) * 1.2 
                                       FROM contracts 
                                       WHERE termination_date < DATE('now', '-3 months') 
                                       GROUP BY product_id);","SELECT rc_curr.product_id, pr.product_name, rc_prev.lapse_risk_amount AS prev_lapse_risk, rc_curr.lapse_risk_amount AS curr_lapse_risk, ROUND(100.0 * (rc_curr.lapse_risk_amount - rc_prev.lapse_risk_amount) / rc_prev.lapse_risk_amount, 2) AS change_pct, COUNT(c.contract_id) AS lapse_count_3m, SUM(c.surrender_value) AS total_surrender FROM risk_capitals rc_curr JOIN risk_capitals rc_prev ON rc_prev.product_id = rc_curr.product_id AND rc_prev.quarter = rc_curr.quarter - 1 JOIN products pr ON pr.product_id = rc_curr.product_id LEFT JOIN contracts c ON c.product_id = rc_curr.product_id AND c.contract_status = 'terminated' AND c.termination_reason = 'lapse' AND c.termination_date >= DATE('now', '-3 months') WHERE rc_curr.quarter = (SELECT MAX(quarter) FROM risk_capitals) AND (rc_curr.lapse_risk_amount - rc_prev.lapse_risk_amount) / rc_prev.lapse_risk_amount >= 0.20 GROUP BY rc_curr.product_id, pr.product_name, rc_prev.lapse_risk_amount, rc_curr.lapse_risk_amount ORDER BY change_pct DESC",0,0,7,6458.97,,
