question_id,category,difficulty,sensitive_info_level,iteration,method,pred_sql,gold_sql,ex,pred_rows,gold_rows,latency_ms,api_error,exec_error
UW055,계약심사,moderate,medium,3,text2sql,"SELECT c.contract_id, c.min_death_benefit, a.agent_id, a.agent_name
FROM contracts c
JOIN agents a ON c.agent_id = a.agent_id
JOIN products p ON c.product_id = p.product_id
WHERE p.product_type = 'variable' AND c.min_death_benefit IS NULL;","SELECT c.contract_id, c.insured_id, c.contract_date, pr.product_name, a.agent_id, a.agent_name FROM contracts c JOIN products pr ON c.product_id = pr.product_id JOIN agents a ON a.agent_id = c.agent_id WHERE pr.product_category = 'variable' AND (c.min_death_benefit IS NULL OR c.min_death_benefit = 0) AND c.contract_status = 'active'",0,25,17,1510.75,,
UW056,계약심사,moderate,low,1,text2sql,"SELECT COUNT(c.contract_id) AS contract_count, SUM(c.policyholder_reserve) AS total_policyholder_reserve
FROM contracts c
JOIN products p ON c.product_id = p.product_id
WHERE p.product_type = 'interest_linked' AND p.min_guaranteed_rate IS NULL;","SELECT COUNT(c.contract_id) AS contract_count, SUM(c.policyholder_reserve) AS total_reserve FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'interest_linked' AND (pr.min_guaranteed_rate IS NULL OR pr.min_guaranteed_rate = 0) AND c.contract_status = 'active'",1,1,1,1522.55,,
UW056,계약심사,moderate,low,2,text2sql,"SELECT COUNT(c.contract_id) AS contract_count, SUM(c.policyholder_reserve) AS total_policyholder_reserve
FROM contracts c
JOIN products p ON c.product_id = p.product_id
WHERE p.product_type = 'interest_linked' AND p.min_guaranteed_rate IS NULL;","SELECT COUNT(c.contract_id) AS contract_count, SUM(c.policyholder_reserve) AS total_reserve FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'interest_linked' AND (pr.min_guaranteed_rate IS NULL OR pr.min_guaranteed_rate = 0) AND c.contract_status = 'active'",1,1,1,1420.11,,
UW056,계약심사,moderate,low,3,text2sql,"SELECT COUNT(c.contract_id) AS contract_count, SUM(c.policyholder_reserve) AS total_policyholder_reserve
FROM contracts c
JOIN products p ON c.product_id = p.product_id
WHERE p.product_type = 'interest_linked' AND p.min_guaranteed_rate IS NULL;","SELECT COUNT(c.contract_id) AS contract_count, SUM(c.policyholder_reserve) AS total_reserve FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'interest_linked' AND (pr.min_guaranteed_rate IS NULL OR pr.min_guaranteed_rate = 0) AND c.contract_status = 'active'",1,1,1,2184.0,,
UW057,계약심사,moderate,low,1,text2sql,"SELECT c.contract_date, p.product_name
FROM contracts c
JOIN products p ON c.product_id = p.product_id
WHERE p.medical_insurance_subtype = 'basic' AND p.inpatient_deductible_rate <> 0.2;","SELECT c.contract_id, c.insured_id, c.contract_date, pr.product_name, pr.inpatient_deductible_rate FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'actual_loss_medical' AND pr.medical_insurance_subtype = 'basic' AND ABS(pr.inpatient_deductible_rate - 0.20) > 0.001 AND c.contract_status = 'active'",1,0,0,1284.9,,
UW057,계약심사,moderate,low,2,text2sql,"SELECT c.contract_date, p.product_name
FROM contracts c
JOIN products p ON c.product_id = p.product_id
WHERE p.medical_insurance_subtype = 'basic' AND p.inpatient_deductible_rate <> 0.2;","SELECT c.contract_id, c.insured_id, c.contract_date, pr.product_name, pr.inpatient_deductible_rate FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'actual_loss_medical' AND pr.medical_insurance_subtype = 'basic' AND ABS(pr.inpatient_deductible_rate - 0.20) > 0.001 AND c.contract_status = 'active'",1,0,0,1245.67,,
UW057,계약심사,moderate,low,3,text2sql,"SELECT c.contract_date, p.product_name
FROM contracts c
JOIN products p ON c.product_id = p.product_id
WHERE p.medical_insurance_subtype = 'basic' AND p.inpatient_deductible_rate <> 0.2;","SELECT c.contract_id, c.insured_id, c.contract_date, pr.product_name, pr.inpatient_deductible_rate FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'actual_loss_medical' AND pr.medical_insurance_subtype = 'basic' AND ABS(pr.inpatient_deductible_rate - 0.20) > 0.001 AND c.contract_status = 'active'",1,0,0,1351.42,,
UW058,보험료산출,challenging,medium,1,text2sql,"SELECT c.contract_id, c.original_premium, c.corrected_premium
FROM contracts c
JOIN underwriting_decisions u ON c.contract_id = u.contract_id
JOIN claims cl ON c.contract_id = cl.contract_id
JOIN products p ON c.product_id = p.product_id
WHERE p.product_category = 'medical' 
AND u.decision_type IN ('승낙', '조건부승낙')
AND (c.corrected_premium - c.original_premium) / c.original_premium * 100 > 25
AND cl.claim_date >= DATE('now', '-12 months');","SELECT c.contract_id, c.insured_id, rh.renewal_date, rh.premium_before_renewal, rh.premium_after_renewal, ROUND(100.0 * ABS(rh.premium_after_renewal - rh.premium_before_renewal) / rh.premium_before_renewal, 2) AS change_rate_pct FROM contracts c JOIN contract_revivals rh ON rh.contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'actual_loss_medical' AND rh.relative_rate_applied = 1 AND ABS(rh.premium_after_renewal - rh.premium_before_renewal) / rh.premium_before_renewal > 0.25 ORDER BY change_rate_pct DESC",0,0,2,3040.04,,
UW058,보험료산출,challenging,medium,2,text2sql,"SELECT c.contract_id, c.original_premium, c.corrected_premium
FROM contracts c
JOIN underwriting_decisions ud ON c.contract_id = ud.contract_id
JOIN products p ON c.product_id = p.product_id
WHERE p.product_type = 'actual_loss_medical'
AND ud.decision_type = '조건부승낙'
AND (c.corrected_premium - c.original_premium) / c.original_premium * 100 > 25;","SELECT c.contract_id, c.insured_id, rh.renewal_date, rh.premium_before_renewal, rh.premium_after_renewal, ROUND(100.0 * ABS(rh.premium_after_renewal - rh.premium_before_renewal) / rh.premium_before_renewal, 2) AS change_rate_pct FROM contracts c JOIN contract_revivals rh ON rh.contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'actual_loss_medical' AND rh.relative_rate_applied = 1 AND ABS(rh.premium_after_renewal - rh.premium_before_renewal) / rh.premium_before_renewal > 0.25 ORDER BY change_rate_pct DESC",0,0,2,1714.71,,
UW058,보험료산출,challenging,medium,3,text2sql,"SELECT c.contract_id, c.original_premium, c.corrected_premium
FROM contracts c
JOIN underwriting_decisions ud ON c.contract_id = ud.contract_id
JOIN products p ON c.product_id = p.product_id
WHERE p.product_type = 'actual_loss_medical'
AND ud.decision_type = '조건부승낙'
AND (c.corrected_premium - c.original_premium) / c.original_premium * 100 > 25;","SELECT c.contract_id, c.insured_id, rh.renewal_date, rh.premium_before_renewal, rh.premium_after_renewal, ROUND(100.0 * ABS(rh.premium_after_renewal - rh.premium_before_renewal) / rh.premium_before_renewal, 2) AS change_rate_pct FROM contracts c JOIN contract_revivals rh ON rh.contract_id = c.contract_id JOIN products pr ON c.product_id = pr.product_id WHERE pr.product_type = 'actual_loss_medical' AND rh.relative_rate_applied = 1 AND ABS(rh.premium_after_renewal - rh.premium_before_renewal) / rh.premium_before_renewal > 0.25 ORDER BY change_rate_pct DESC",0,0,2,1976.87,,
UW059,계약관리,moderate,low,1,text2sql,"SELECT p.product_id, p.product_name, COUNT(c.contract_id) AS active_contract_count
FROM products p
JOIN contracts c ON p.product_id = c.product_id
WHERE p.insurance_period_years > 5 AND c.contract_status = 'active'
GROUP BY p.product_id, p.product_name;","SELECT pr.product_id, pr.product_name, pr.last_coverage_change_date, CAST(JULIANDAY('now') - JULIANDAY(pr.last_coverage_change_date) AS INTEGER) / 365 AS years_since_change, COUNT(c.contract_id) AS active_contract_count FROM products pr LEFT JOIN contracts c ON c.product_id = pr.product_id AND c.contract_status = 'active' WHERE pr.product_type = 'actual_loss_medical' AND pr.contract_type = 'main' AND CAST(JULIANDAY('now') - JULIANDAY(pr.last_coverage_change_date) AS INTEGER) > 1825 GROUP BY pr.product_id, pr.product_name, pr.last_coverage_change_date ORDER BY years_since_change DESC",0,3,0,1595.3,,
UW059,계약관리,moderate,low,2,text2sql,"SELECT p.product_id, p.product_name, COUNT(c.contract_id) AS active_contract_count
FROM products p
JOIN contracts c ON p.product_id = c.product_id
WHERE p.insurance_period_years > 5 AND p.coverage_type = '실손의료보험' AND c.contract_status = 'active'
GROUP BY p.product_id, p.product_name;","SELECT pr.product_id, pr.product_name, pr.last_coverage_change_date, CAST(JULIANDAY('now') - JULIANDAY(pr.last_coverage_change_date) AS INTEGER) / 365 AS years_since_change, COUNT(c.contract_id) AS active_contract_count FROM products pr LEFT JOIN contracts c ON c.product_id = pr.product_id AND c.contract_status = 'active' WHERE pr.product_type = 'actual_loss_medical' AND pr.contract_type = 'main' AND CAST(JULIANDAY('now') - JULIANDAY(pr.last_coverage_change_date) AS INTEGER) > 1825 GROUP BY pr.product_id, pr.product_name, pr.last_coverage_change_date ORDER BY years_since_change DESC",0,0,0,1506.91,,pred_sql 오류: no such column: p.coverage_type
UW059,계약관리,moderate,low,3,text2sql,"SELECT p.product_id, p.product_name, COUNT(c.contract_id) AS active_contract_count
FROM products p
JOIN contracts c ON p.product_id = c.product_id
WHERE p.insurance_period_years > 5 AND p.coverage_type = '실손의료보험' AND c.contract_status = 'active'
GROUP BY p.product_id, p.product_name;","SELECT pr.product_id, pr.product_name, pr.last_coverage_change_date, CAST(JULIANDAY('now') - JULIANDAY(pr.last_coverage_change_date) AS INTEGER) / 365 AS years_since_change, COUNT(c.contract_id) AS active_contract_count FROM products pr LEFT JOIN contracts c ON c.product_id = pr.product_id AND c.contract_status = 'active' WHERE pr.product_type = 'actual_loss_medical' AND pr.contract_type = 'main' AND CAST(JULIANDAY('now') - JULIANDAY(pr.last_coverage_change_date) AS INTEGER) > 1825 GROUP BY pr.product_id, pr.product_name, pr.last_coverage_change_date ORDER BY years_since_change DESC",0,0,0,1560.31,,pred_sql 오류: no such column: p.coverage_type
UW060,계약관리,moderate,medium,1,text2sql,"SELECT COUNT(*) AS contract_count, 
       SUM(surrender_value - policyholder_reserve) AS shortfall_amount
FROM contracts
WHERE policyholder_reserve < surrender_value;","SELECT COUNT(c.contract_id) AS shortfall_count, SUM(c.surrender_value - c.remaining_coverage_reserve) AS total_shortfall FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE c.contract_status = 'active' AND c.remaining_coverage_reserve < c.surrender_value AND pr.product_category IN ('protection', 'savings', 'annuity')",0,1,1,998.59,,
UW060,계약관리,moderate,medium,2,text2sql,"SELECT COUNT(*) AS contract_count, 
       SUM(surrender_value - policyholder_reserve) AS shortfall_amount
FROM contracts
WHERE policyholder_reserve < surrender_value;","SELECT COUNT(c.contract_id) AS shortfall_count, SUM(c.surrender_value - c.remaining_coverage_reserve) AS total_shortfall FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE c.contract_status = 'active' AND c.remaining_coverage_reserve < c.surrender_value AND pr.product_category IN ('protection', 'savings', 'annuity')",0,1,1,1090.69,,
UW060,계약관리,moderate,medium,3,text2sql,"SELECT COUNT(*) AS contract_count, 
       SUM(surrender_value - policyholder_reserve) AS shortfall_amount
FROM contracts
WHERE policyholder_reserve < surrender_value;","SELECT COUNT(c.contract_id) AS shortfall_count, SUM(c.surrender_value - c.remaining_coverage_reserve) AS total_shortfall FROM contracts c JOIN products pr ON c.product_id = pr.product_id WHERE c.contract_status = 'active' AND c.remaining_coverage_reserve < c.surrender_value AND pr.product_category IN ('protection', 'savings', 'annuity')",0,1,1,1041.85,,
UW061,재무리스크,challenging,medium,1,text2sql,"SELECT SUM(surrender_value * 0.8) AS total_reserve_estimate
FROM contracts
WHERE company_id IN (
    SELECT company_id
    FROM insurance_companies
    WHERE solvency_ratio_last_quarter < 150
);","SELECT ic.company_id, ic.company_name, ic.solvency_ratio_last_quarter, SUM(CASE WHEN c.remaining_coverage_reserve < c.surrender_value THEN (c.surrender_value - c.remaining_coverage_reserve) * 0.80 ELSE 0 END) AS estimated_reserve FROM insurance_companies ic JOIN contracts c ON c.company_id = ic.company_id WHERE ic.solvency_ratio_last_quarter < 150 AND c.contract_status = 'active' GROUP BY ic.company_id, ic.company_name, ic.solvency_ratio_last_quarter",0,1,2,1185.37,,
UW061,재무리스크,challenging,medium,2,text2sql,"SELECT SUM(surrender_value * 0.8) AS total_reserve_estimate
FROM contracts
WHERE company_id IN (
    SELECT company_id
    FROM insurance_companies
    WHERE solvency_ratio_last_quarter < 150
);","SELECT ic.company_id, ic.company_name, ic.solvency_ratio_last_quarter, SUM(CASE WHEN c.remaining_coverage_reserve < c.surrender_value THEN (c.surrender_value - c.remaining_coverage_reserve) * 0.80 ELSE 0 END) AS estimated_reserve FROM insurance_companies ic JOIN contracts c ON c.company_id = ic.company_id WHERE ic.solvency_ratio_last_quarter < 150 AND c.contract_status = 'active' GROUP BY ic.company_id, ic.company_name, ic.solvency_ratio_last_quarter",0,1,2,1107.16,,
UW061,재무리스크,challenging,medium,3,text2sql,"SELECT SUM(surrender_value * 0.8) AS total_reserve_estimate
FROM contracts
WHERE company_id IN (
    SELECT company_id
    FROM insurance_companies
    WHERE solvency_ratio_last_quarter < 150
);","SELECT ic.company_id, ic.company_name, ic.solvency_ratio_last_quarter, SUM(CASE WHEN c.remaining_coverage_reserve < c.surrender_value THEN (c.surrender_value - c.remaining_coverage_reserve) * 0.80 ELSE 0 END) AS estimated_reserve FROM insurance_companies ic JOIN contracts c ON c.company_id = ic.company_id WHERE ic.solvency_ratio_last_quarter < 150 AND c.contract_status = 'active' GROUP BY ic.company_id, ic.company_name, ic.solvency_ratio_last_quarter",0,1,2,1193.84,,
UW062,재무리스크,moderate,medium,1,text2sql,"SELECT COUNT(c.contract_id) AS contract_count, SUM(c.total_paid_premium) AS total_premium_income
FROM contracts c
JOIN insurance_companies ic ON c.company_id = ic.company_id
WHERE ic.solvency_ratio >= 50 AND ic.solvency_ratio < 100;","SELECT ic.company_id, ic.company_name, ic.solvency_ratio, COUNT(c.contract_id) AS contract_count, SUM(c.annual_premium) AS total_annual_premium FROM insurance_companies ic JOIN contracts c ON c.company_id = ic.company_id WHERE ic.solvency_ratio >= 50 AND ic.solvency_ratio < 100 AND c.contract_status = 'active' GROUP BY ic.company_id, ic.company_name, ic.solvency_ratio",0,1,1,1237.3,,
UW062,재무리스크,moderate,medium,2,text2sql,"SELECT COUNT(c.contract_id) AS contract_count, SUM(c.total_paid_premium) AS total_premium_income
FROM contracts c
JOIN insurance_companies ic ON c.company_id = ic.company_id
WHERE ic.solvency_ratio >= 50 AND ic.solvency_ratio < 100;","SELECT ic.company_id, ic.company_name, ic.solvency_ratio, COUNT(c.contract_id) AS contract_count, SUM(c.annual_premium) AS total_annual_premium FROM insurance_companies ic JOIN contracts c ON c.company_id = ic.company_id WHERE ic.solvency_ratio >= 50 AND ic.solvency_ratio < 100 AND c.contract_status = 'active' GROUP BY ic.company_id, ic.company_name, ic.solvency_ratio",0,1,1,1288.79,,
UW062,재무리스크,moderate,medium,3,text2sql,"SELECT COUNT(c.contract_id) AS contract_count, SUM(c.total_paid_premium) AS total_premium_income
FROM contracts c
JOIN insurance_companies ic ON c.company_id = ic.company_id
WHERE ic.solvency_ratio >= 50 AND ic.solvency_ratio < 100;","SELECT ic.company_id, ic.company_name, ic.solvency_ratio, COUNT(c.contract_id) AS contract_count, SUM(c.annual_premium) AS total_annual_premium FROM insurance_companies ic JOIN contracts c ON c.company_id = ic.company_id WHERE ic.solvency_ratio >= 50 AND ic.solvency_ratio < 100 AND c.contract_status = 'active' GROUP BY ic.company_id, ic.company_name, ic.solvency_ratio",0,1,1,1620.72,,
UW063,장해리스크,challenging,low,1,text2sql,"SELECT 
    p.product_id,
    COUNT(c.contract_id) AS contract_count,
    AVG(c.sum_insured) AS average_insured_amount
FROM 
    products p
JOIN 
    risk_capitals r ON p.product_id = r.product_id
JOIN 
    contracts c ON p.product_id = c.product_id
GROUP BY 
    p.product_id
ORDER BY 
    MAX(r.mortality_risk_amount) DESC
LIMIT 5;","SELECT pr.product_id, pr.product_name, rc.mortality_risk_amount, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.sum_insured), 0) AS avg_sum_insured FROM products pr JOIN risk_capitals rc ON rc.product_id = pr.product_id JOIN contracts c ON c.product_id = pr.product_id WHERE c.contract_status = 'active' GROUP BY pr.product_id, pr.product_name, rc.mortality_risk_amount ORDER BY rc.mortality_risk_amount DESC LIMIT 5",0,5,5,1536.5,,
UW063,장해리스크,challenging,low,2,text2sql,"SELECT 
    p.product_id,
    COUNT(c.contract_id) AS contract_count,
    AVG(c.sum_insured) AS average_insured_amount
FROM 
    products p
JOIN 
    risk_capitals r ON p.product_id = r.product_id
JOIN 
    contracts c ON p.product_id = c.product_id
WHERE 
    r.mortality_risk_amount > 0
GROUP BY 
    p.product_id
ORDER BY 
    r.mortality_risk_amount DESC
LIMIT 5;","SELECT pr.product_id, pr.product_name, rc.mortality_risk_amount, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.sum_insured), 0) AS avg_sum_insured FROM products pr JOIN risk_capitals rc ON rc.product_id = pr.product_id JOIN contracts c ON c.product_id = pr.product_id WHERE c.contract_status = 'active' GROUP BY pr.product_id, pr.product_name, rc.mortality_risk_amount ORDER BY rc.mortality_risk_amount DESC LIMIT 5",0,5,5,1729.71,,
UW063,장해리스크,challenging,low,3,text2sql,"SELECT 
    p.product_id,
    COUNT(c.contract_id) AS contract_count,
    AVG(c.sum_insured) AS average_insured_amount
FROM 
    products p
JOIN 
    risk_capitals r ON p.product_id = r.product_id
JOIN 
    contracts c ON p.product_id = c.product_id
WHERE 
    r.mortality_risk_amount > 0
GROUP BY 
    p.product_id
ORDER BY 
    r.mortality_risk_amount DESC
LIMIT 5;","SELECT pr.product_id, pr.product_name, rc.mortality_risk_amount, COUNT(c.contract_id) AS contract_count, ROUND(AVG(c.sum_insured), 0) AS avg_sum_insured FROM products pr JOIN risk_capitals rc ON rc.product_id = pr.product_id JOIN contracts c ON c.product_id = pr.product_id WHERE c.contract_status = 'active' GROUP BY pr.product_id, pr.product_name, rc.mortality_risk_amount ORDER BY rc.mortality_risk_amount DESC LIMIT 5",0,5,5,1768.51,,
UW064,장해리스크,challenging,medium,1,text2sql,"SELECT 
    r.product_id,
    COUNT(w.withdrawal_id) AS recent_withdrawal_count,
    SUM(w.withdrawal_amount) AS total_surrender_value
FROM 
    risk_capitals r
JOIN 
    risk_capitals r_prev ON r.product_id = r_prev.product_id AND r.quarter = r_prev.quarter + 1
LEFT JOIN 
    contract_withdrawals w ON r.product_id = w.contract_id AND w.withdrawal_date >= DATE('now', '-3 months')
WHERE 
    r.lapse_risk_amount >= r_prev.lapse_risk_amount * 1.2
GROUP BY 
    r.product_id;","SELECT rc_curr.product_id, pr.product_name, rc_prev.lapse_risk_amount AS prev_lapse_risk, rc_curr.lapse_risk_amount AS curr_lapse_risk, ROUND(100.0 * (rc_curr.lapse_risk_amount - rc_prev.lapse_risk_amount) / rc_prev.lapse_risk_amount, 2) AS change_pct, COUNT(c.contract_id) AS lapse_count_3m, SUM(c.surrender_value) AS total_surrender FROM risk_capitals rc_curr JOIN risk_capitals rc_prev ON rc_prev.product_id = rc_curr.product_id AND rc_prev.quarter = rc_curr.quarter - 1 JOIN products pr ON pr.product_id = rc_curr.product_id LEFT JOIN contracts c ON c.product_id = rc_curr.product_id AND c.contract_status = 'terminated' AND c.termination_reason = 'lapse' AND c.termination_date >= DATE('now', '-3 months') WHERE rc_curr.quarter = (SELECT MAX(quarter) FROM risk_capitals) AND (rc_curr.lapse_risk_amount - rc_prev.lapse_risk_amount) / rc_prev.lapse_risk_amount >= 0.20 GROUP BY rc_curr.product_id, pr.product_name, rc_prev.lapse_risk_amount, rc_curr.lapse_risk_amount ORDER BY change_pct DESC",0,0,7,2123.27,,pred_sql 오류: no such column: w.withdrawal_amount
UW064,장해리스크,challenging,medium,2,text2sql,"SELECT 
    r.product_id,
    (SELECT COUNT(*) FROM contract_withdrawals cw WHERE cw.contract_id IN (SELECT c.contract_id FROM contracts c WHERE c.product_id = r.product_id AND JULIANDAY(c.created_at) >= JULIANDAY('now', '-3 months'))) AS recent_withdrawal_count,
    (SELECT SUM(cw.surrender_value) FROM contract_withdrawals cw WHERE cw.contract_id IN (SELECT c.contract_id FROM contracts c WHERE c.product_id = r.product_id AND JULIANDAY(c.created_at) >= JULIANDAY('now', '-3 months'))) AS total_surrender_value
FROM 
    risk_capitals r
WHERE 
    r.lapse_risk_amount >= (SELECT lapse_risk_amount FROM risk_capitals WHERE product_id = r.product_id AND quarter = (SELECT MAX(quarter) FROM risk_capitals WHERE quarter < r.quarter)) * 1.2;","SELECT rc_curr.product_id, pr.product_name, rc_prev.lapse_risk_amount AS prev_lapse_risk, rc_curr.lapse_risk_amount AS curr_lapse_risk, ROUND(100.0 * (rc_curr.lapse_risk_amount - rc_prev.lapse_risk_amount) / rc_prev.lapse_risk_amount, 2) AS change_pct, COUNT(c.contract_id) AS lapse_count_3m, SUM(c.surrender_value) AS total_surrender FROM risk_capitals rc_curr JOIN risk_capitals rc_prev ON rc_prev.product_id = rc_curr.product_id AND rc_prev.quarter = rc_curr.quarter - 1 JOIN products pr ON pr.product_id = rc_curr.product_id LEFT JOIN contracts c ON c.product_id = rc_curr.product_id AND c.contract_status = 'terminated' AND c.termination_reason = 'lapse' AND c.termination_date >= DATE('now', '-3 months') WHERE rc_curr.quarter = (SELECT MAX(quarter) FROM risk_capitals) AND (rc_curr.lapse_risk_amount - rc_prev.lapse_risk_amount) / rc_prev.lapse_risk_amount >= 0.20 GROUP BY rc_curr.product_id, pr.product_name, rc_prev.lapse_risk_amount, rc_curr.lapse_risk_amount ORDER BY change_pct DESC",0,0,7,2847.86,,pred_sql 오류: no such column: cw.surrender_value
UW064,장해리스크,challenging,medium,3,text2sql,"SELECT 
    r.product_id,
    COUNT(w.withdrawal_id) AS recent_withdrawal_count,
    SUM(w.withdrawal_amount) AS total_surrender_value
FROM 
    risk_capitals r
JOIN 
    risk_capitals r_prev ON r.product_id = r_prev.product_id AND r.quarter = r_prev.quarter + 1
LEFT JOIN 
    contract_withdrawals w ON r.product_id = w.contract_id AND w.withdrawal_date >= DATE('now', '-3 months')
WHERE 
    r.lapse_risk_amount >= r_prev.lapse_risk_amount * 1.2
GROUP BY 
    r.product_id;","SELECT rc_curr.product_id, pr.product_name, rc_prev.lapse_risk_amount AS prev_lapse_risk, rc_curr.lapse_risk_amount AS curr_lapse_risk, ROUND(100.0 * (rc_curr.lapse_risk_amount - rc_prev.lapse_risk_amount) / rc_prev.lapse_risk_amount, 2) AS change_pct, COUNT(c.contract_id) AS lapse_count_3m, SUM(c.surrender_value) AS total_surrender FROM risk_capitals rc_curr JOIN risk_capitals rc_prev ON rc_prev.product_id = rc_curr.product_id AND rc_prev.quarter = rc_curr.quarter - 1 JOIN products pr ON pr.product_id = rc_curr.product_id LEFT JOIN contracts c ON c.product_id = rc_curr.product_id AND c.contract_status = 'terminated' AND c.termination_reason = 'lapse' AND c.termination_date >= DATE('now', '-3 months') WHERE rc_curr.quarter = (SELECT MAX(quarter) FROM risk_capitals) AND (rc_curr.lapse_risk_amount - rc_prev.lapse_risk_amount) / rc_prev.lapse_risk_amount >= 0.20 GROUP BY rc_curr.product_id, pr.product_name, rc_prev.lapse_risk_amount, rc_curr.lapse_risk_amount ORDER BY change_pct DESC",0,0,7,1954.47,,pred_sql 오류: no such column: w.withdrawal_amount
UW065,재무리스크,challenging,medium,1,text2sql,"SELECT 
    asset_classification,
    SUM(loan_balance) AS total_loan_balance,
    SUM(actual_allowance) AS total_allowance
FROM 
    asset_loan_classifications
WHERE 
    asset_classification IN ('normal', 'precautionary', 'substandard', 'doubtful', 'loss')
GROUP BY 
    asset_classification;","SELECT alc.asset_classification, SUM(alc.loan_balance) AS total_loan_balance, SUM(CASE alc.asset_classification WHEN 'substandard' THEN alc.loan_balance * 0.20 WHEN 'doubtful' THEN alc.loan_balance * 0.50 WHEN 'loss' THEN alc.loan_balance * 1.00 ELSE 0 END) AS min_required_allowance FROM asset_loan_classifications alc WHERE alc.asset_classification IN ('substandard', 'doubtful', 'loss') GROUP BY alc.asset_classification ORDER BY CASE alc.asset_classification WHEN 'substandard' THEN 1 WHEN 'doubtful' THEN 2 WHEN 'loss' THEN 3 END",0,5,3,1392.16,,
UW065,재무리스크,challenging,medium,2,text2sql,"SELECT 
    asset_classification,
    SUM(loan_balance) AS total_loan_balance,
    SUM(actual_allowance) AS total_allowance
FROM 
    asset_loan_classifications
WHERE 
    asset_classification IN ('normal', 'precautionary', 'substandard', 'doubtful', 'loss')
GROUP BY 
    asset_classification;","SELECT alc.asset_classification, SUM(alc.loan_balance) AS total_loan_balance, SUM(CASE alc.asset_classification WHEN 'substandard' THEN alc.loan_balance * 0.20 WHEN 'doubtful' THEN alc.loan_balance * 0.50 WHEN 'loss' THEN alc.loan_balance * 1.00 ELSE 0 END) AS min_required_allowance FROM asset_loan_classifications alc WHERE alc.asset_classification IN ('substandard', 'doubtful', 'loss') GROUP BY alc.asset_classification ORDER BY CASE alc.asset_classification WHEN 'substandard' THEN 1 WHEN 'doubtful' THEN 2 WHEN 'loss' THEN 3 END",0,5,3,1343.73,,
UW065,재무리스크,challenging,medium,3,text2sql,"SELECT 
    asset_classification,
    SUM(loan_balance) AS total_loan_balance,
    SUM(actual_allowance) AS total_allowance
FROM 
    asset_loan_classifications
WHERE 
    asset_classification IN ('normal', 'precautionary', 'substandard', 'doubtful', 'loss')
GROUP BY 
    asset_classification;","SELECT alc.asset_classification, SUM(alc.loan_balance) AS total_loan_balance, SUM(CASE alc.asset_classification WHEN 'substandard' THEN alc.loan_balance * 0.20 WHEN 'doubtful' THEN alc.loan_balance * 0.50 WHEN 'loss' THEN alc.loan_balance * 1.00 ELSE 0 END) AS min_required_allowance FROM asset_loan_classifications alc WHERE alc.asset_classification IN ('substandard', 'doubtful', 'loss') GROUP BY alc.asset_classification ORDER BY CASE alc.asset_classification WHEN 'substandard' THEN 1 WHEN 'doubtful' THEN 2 WHEN 'loss' THEN 3 END",0,5,3,1551.47,,
UW066,재무리스크,moderate,medium,1,text2sql,"SELECT COUNT(*) AS loan_count, 
       SUM(loan_balance) AS total_loan_balance, 
       SUM(CASE WHEN asset_classification = 'precautionary' THEN loan_balance * 0.1 ELSE 0 END) AS required_allowance, 
       SUM(actual_allowance) AS actual_allowance
FROM asset_loan_classifications
WHERE loan_type = 'household';","SELECT COUNT(alc.loan_id) AS loan_count, SUM(alc.loan_balance) AS total_balance, SUM(alc.loan_balance * 0.10) AS required_allowance, SUM(alc.actual_allowance) AS actual_allowance, SUM(alc.loan_balance * 0.10) - SUM(alc.actual_allowance) AS shortfall FROM asset_loan_classifications alc WHERE alc.loan_type = 'household' AND alc.asset_classification = 'precautionary'",0,1,1,1429.67,,
UW066,재무리스크,moderate,medium,2,text2sql,"SELECT COUNT(*) AS loan_count, 
       SUM(loan_balance) AS total_loan_balance, 
       SUM(CASE WHEN asset_classification = 'precautionary' THEN loan_balance * 0.1 ELSE 0 END) AS required_allowance, 
       SUM(actual_allowance) AS actual_allowance
FROM asset_loan_classifications
WHERE loan_type = 'household';","SELECT COUNT(alc.loan_id) AS loan_count, SUM(alc.loan_balance) AS total_balance, SUM(alc.loan_balance * 0.10) AS required_allowance, SUM(alc.actual_allowance) AS actual_allowance, SUM(alc.loan_balance * 0.10) - SUM(alc.actual_allowance) AS shortfall FROM asset_loan_classifications alc WHERE alc.loan_type = 'household' AND alc.asset_classification = 'precautionary'",0,1,1,1497.08,,
